data_as_of,jurisdiction_of_occurrence,mmwryear,mmwrweek,week_ending_date,all_cause,natural_cause,septicemia_a40_a41,malignant_neoplasms_c00_c97,diabetes_mellitus_e10_e14,alzheimer_disease_g30,influenza_and_pneumonia_j09_j18,chronic_lower_respiratory,other_diseases_of_respiratory,nephritis_nephrotic_syndrome,symptoms_signs_and_abnormal,diseases_of_heart_i00_i09,cerebrovascular_diseases,covid_19_u071_multiple_cause_of_death,covid_19_u071_underlying_cause_of_death,flag_cov19mcod,flag_cov19ucod,flag_otherresp,flag_sept,flag_otherunk,flag_inflpn,flag_diab,flag_alz,flag_clrd,flag_nephr,flag_stroke,flag_hd,flag_neopl
2023-02-01T00:00:00.000,Arkansas,2021,36,2021-09-11,841,776,11.0,122.0,34.0,33.0,,37.0,,22.0,,160.0,23.0,191.0,184.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,37,2021-09-18,882,811,10.0,137.0,35.0,31.0,13.0,34.0,14.0,18.0,,173.0,30.0,174.0,165.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,38,2021-09-25,796,736,,124.0,32.0,30.0,11.0,38.0,,,,156.0,28.0,163.0,147.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),,,
2023-02-01T00:00:00.000,Arkansas,2021,39,2021-10-02,821,766,14.0,132.0,28.0,34.0,10.0,48.0,,10.0,,163.0,28.0,148.0,142.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,40,2021-10-09,830,761,16.0,135.0,25.0,23.0,14.0,46.0,,19.0,,187.0,34.0,122.0,110.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,41,2021-10-16,743,684,13.0,124.0,28.0,30.0,10.0,55.0,10.0,23.0,,139.0,35.0,91.0,83.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,42,2021-10-23,740,683,16.0,124.0,28.0,32.0,,45.0,,17.0,,154.0,27.0,78.0,73.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,43,2021-10-30,739,691,11.0,125.0,22.0,35.0,13.0,47.0,13.0,16.0,,164.0,38.0,74.0,68.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,44,2021-11-06,712,656,16.0,119.0,25.0,31.0,10.0,52.0,,12.0,,150.0,30.0,56.0,53.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,45,2021-11-13,757,697,,118.0,24.0,31.0,12.0,54.0,11.0,12.0,,172.0,36.0,49.0,41.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,46,2021-11-20,748,683,10.0,118.0,24.0,30.0,13.0,45.0,,16.0,,171.0,40.0,47.0,39.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,47,2021-11-27,755,698,11.0,112.0,27.0,21.0,14.0,52.0,10.0,15.0,,194.0,33.0,57.0,50.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,48,2021-12-04,805,743,,149.0,26.0,27.0,10.0,68.0,10.0,18.0,,161.0,40.0,87.0,75.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,49,2021-12-11,796,723,,114.0,37.0,26.0,15.0,62.0,11.0,19.0,,191.0,42.0,67.0,65.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,50,2021-12-18,821,763,10.0,132.0,23.0,33.0,15.0,46.0,,20.0,,176.0,47.0,100.0,95.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,51,2021-12-25,759,688,13.0,117.0,29.0,37.0,12.0,42.0,,13.0,10.0,165.0,29.0,73.0,66.0,,,Suppressed (counts 1-9),,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2021,52,2022-01-01,796,736,10.0,118.0,31.0,32.0,16.0,70.0,,23.0,,177.0,36.0,85.0,76.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,1,2022-01-08,875,824,13.0,128.0,25.0,33.0,10.0,57.0,12.0,25.0,,212.0,34.0,121.0,110.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,2,2022-01-15,863,821,14.0,127.0,35.0,44.0,16.0,46.0,10.0,15.0,,180.0,50.0,152.0,132.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,3,2022-01-22,899,841,,113.0,41.0,26.0,21.0,53.0,,15.0,,205.0,34.0,215.0,184.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,4,2022-01-29,967,909,19.0,122.0,50.0,32.0,10.0,52.0,10.0,16.0,,203.0,39.0,238.0,201.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,5,2022-02-05,968,914,21.0,134.0,33.0,42.0,12.0,64.0,10.0,16.0,,178.0,34.0,258.0,223.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,6,2022-02-12,986,922,14.0,133.0,33.0,36.0,11.0,57.0,10.0,22.0,,199.0,36.0,249.0,212.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,7,2022-02-19,874,806,,123.0,32.0,34.0,14.0,42.0,,22.0,,162.0,38.0,196.0,166.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,8,2022-02-26,799,748,12.0,133.0,27.0,31.0,20.0,50.0,,15.0,,170.0,29.0,132.0,111.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,9,2022-03-05,801,738,17.0,133.0,36.0,40.0,20.0,45.0,11.0,13.0,,171.0,25.0,89.0,69.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,10,2022-03-12,732,667,,122.0,25.0,33.0,10.0,47.0,11.0,11.0,,154.0,45.0,60.0,46.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,11,2022-03-19,660,611,11.0,115.0,46.0,40.0,10.0,48.0,14.0,14.0,,154.0,25.0,31.0,17.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,12,2022-03-26,716,658,15.0,134.0,26.0,32.0,,40.0,,15.0,,152.0,38.0,41.0,27.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,13,2022-04-02,654,590,,108.0,28.0,35.0,12.0,36.0,,15.0,,152.0,30.0,20.0,13.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,14,2022-04-09,696,639,12.0,144.0,29.0,34.0,11.0,49.0,,18.0,,160.0,28.0,21.0,11.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,15,2022-04-16,653,593,12.0,113.0,16.0,40.0,10.0,51.0,12.0,19.0,,136.0,40.0,16.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,16,2022-04-23,643,593,11.0,130.0,30.0,28.0,,36.0,,17.0,,154.0,36.0,11.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,17,2022-04-30,616,567,15.0,115.0,21.0,23.0,12.0,36.0,11.0,14.0,,160.0,30.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,18,2022-05-07,676,598,,127.0,21.0,37.0,,48.0,,11.0,,157.0,28.0,15.0,11.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,19,2022-05-14,677,619,13.0,126.0,28.0,24.0,11.0,46.0,10.0,19.0,,167.0,32.0,11.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,20,2022-05-21,634,579,12.0,113.0,37.0,18.0,,45.0,,15.0,,153.0,33.0,11.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,21,2022-05-28,664,601,11.0,118.0,20.0,30.0,11.0,33.0,11.0,19.0,,165.0,28.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,22,2022-06-04,650,595,13.0,131.0,20.0,29.0,15.0,51.0,,16.0,,121.0,40.0,10.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,23,2022-06-11,688,630,14.0,130.0,26.0,25.0,13.0,45.0,13.0,15.0,,165.0,41.0,12.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,24,2022-06-18,649,595,,109.0,24.0,30.0,,38.0,,19.0,,165.0,31.0,17.0,10.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,25,2022-06-25,677,616,,130.0,31.0,32.0,12.0,48.0,,23.0,,166.0,27.0,18.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,26,2022-07-02,652,593,13.0,141.0,27.0,28.0,,37.0,12.0,18.0,,136.0,37.0,17.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,27,2022-07-09,696,622,12.0,124.0,35.0,30.0,12.0,46.0,10.0,10.0,,163.0,32.0,29.0,19.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,28,2022-07-16,659,613,11.0,125.0,24.0,26.0,,44.0,12.0,,,165.0,36.0,38.0,28.0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,
2023-02-01T00:00:00.000,Arkansas,2022,29,2022-07-23,660,612,11.0,108.0,30.0,25.0,,43.0,14.0,14.0,,159.0,36.0,31.0,21.0,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,30,2022-07-30,644,565,,99.0,22.0,29.0,,37.0,20.0,16.0,,134.0,27.0,41.0,25.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,31,2022-08-06,636,569,11.0,117.0,21.0,25.0,11.0,44.0,10.0,12.0,,135.0,30.0,42.0,33.0,,,,,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,32,2022-08-13,689,631,13.0,144.0,25.0,27.0,10.0,37.0,,17.0,,139.0,26.0,35.0,28.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,33,2022-08-20,663,600,10.0,129.0,25.0,28.0,,37.0,,18.0,,148.0,22.0,35.0,27.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,34,2022-08-27,636,574,,123.0,15.0,27.0,,43.0,11.0,12.0,,129.0,34.0,51.0,32.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,35,2022-09-03,689,627,10.0,133.0,19.0,24.0,10.0,30.0,,19.0,,162.0,39.0,34.0,21.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,36,2022-09-10,682,621,15.0,137.0,25.0,30.0,,42.0,,16.0,,156.0,36.0,38.0,26.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,37,2022-09-17,709,663,,122.0,24.0,23.0,14.0,44.0,13.0,19.0,,179.0,36.0,29.0,17.0,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,38,2022-09-24,607,551,14.0,109.0,15.0,21.0,,46.0,,17.0,,147.0,25.0,32.0,20.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,39,2022-10-01,713,669,14.0,143.0,33.0,26.0,,44.0,,17.0,11.0,169.0,32.0,35.0,23.0,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,40,2022-10-08,704,644,18.0,122.0,24.0,27.0,13.0,37.0,,18.0,14.0,153.0,32.0,38.0,24.0,,,Suppressed (counts 1-9),,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,41,2022-10-15,712,664,14.0,126.0,31.0,32.0,,55.0,10.0,15.0,14.0,172.0,29.0,23.0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,42,2022-10-22,666,630,,131.0,25.0,26.0,11.0,64.0,17.0,13.0,20.0,138.0,24.0,12.0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,43,2022-10-29,687,650,10.0,129.0,22.0,24.0,10.0,46.0,,11.0,24.0,173.0,34.0,18.0,11.0,,,Suppressed (counts 1-9),,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,44,2022-11-05,668,625,15.0,137.0,25.0,32.0,16.0,32.0,15.0,17.0,29.0,136.0,32.0,12.0,10.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,45,2022-11-12,649,604,12.0,125.0,16.0,24.0,14.0,50.0,11.0,,16.0,151.0,35.0,13.0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,
2023-02-01T00:00:00.000,Arkansas,2022,46,2022-11-19,739,701,14.0,145.0,26.0,43.0,16.0,43.0,,16.0,18.0,178.0,32.0,29.0,19.0,,,Suppressed (counts 1-9),,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,47,2022-11-26,747,706,12.0,140.0,31.0,36.0,19.0,56.0,13.0,13.0,21.0,200.0,21.0,19.0,,,Suppressed (counts 1-9),,,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,48,2022-12-03,746,708,13.0,131.0,25.0,31.0,28.0,60.0,11.0,14.0,23.0,169.0,41.0,18.0,11.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,49,2022-12-10,735,699,18.0,129.0,24.0,31.0,26.0,53.0,14.0,17.0,30.0,180.0,28.0,28.0,18.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,50,2022-12-17,717,674,16.0,133.0,25.0,31.0,22.0,45.0,11.0,13.0,18.0,172.0,33.0,27.0,20.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,51,2022-12-24,709,687,,115.0,24.0,27.0,26.0,53.0,14.0,16.0,20.0,201.0,33.0,30.0,17.0,,,,Suppressed (counts 1-9),,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2022,52,2022-12-31,700,690,13.0,115.0,25.0,36.0,29.0,56.0,,,21.0,186.0,34.0,27.0,19.0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,
2023-02-01T00:00:00.000,Arkansas,2023,1,2023-01-07,707,693,18.0,122.0,27.0,31.0,18.0,50.0,19.0,15.0,15.0,176.0,30.0,34.0,27.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2023,2,2023-01-14,604,604,21.0,96.0,21.0,28.0,20.0,52.0,,20.0,18.0,144.0,34.0,38.0,28.0,,,Suppressed (counts 1-9),,,,,,,,,,
2023-02-01T00:00:00.000,Arkansas,2023,3,2023-01-21,540,540,,107.0,23.0,32.0,12.0,33.0,16.0,10.0,11.0,125.0,33.0,29.0,20.0,,,,Suppressed (counts 1-9),,,,,,,,,
2023-02-01T00:00:00.000,California,2020,1,2020-01-04,5888,5437,34.0,1200.0,239.0,386.0,187.0,275.0,80.0,97.0,16.0,1394.0,378.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,2,2020-01-11,5873,5417,37.0,1168.0,241.0,380.0,168.0,284.0,86.0,103.0,31.0,1384.0,359.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,3,2020-01-18,5830,5387,40.0,1126.0,207.0,345.0,216.0,313.0,80.0,94.0,23.0,1397.0,401.0,,0.0,Suppressed (counts 1-9),,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,4,2020-01-25,5832,5377,38.0,1192.0,231.0,381.0,189.0,279.0,81.0,90.0,22.0,1361.0,376.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,5,2020-02-01,5686,5281,34.0,1235.0,203.0,336.0,173.0,285.0,81.0,93.0,22.0,1353.0,345.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,6,2020-02-08,5913,5460,43.0,1174.0,227.0,402.0,190.0,325.0,73.0,111.0,14.0,1388.0,342.0,,0.0,Suppressed (counts 1-9),,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,7,2020-02-15,5588,5157,33.0,1177.0,214.0,375.0,190.0,296.0,43.0,101.0,19.0,1343.0,318.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,8,2020-02-22,5797,5360,38.0,1109.0,223.0,375.0,189.0,316.0,73.0,101.0,21.0,1352.0,345.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,9,2020-02-29,5680,5217,31.0,1179.0,190.0,329.0,178.0,315.0,70.0,91.0,15.0,1315.0,327.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,10,2020-03-07,5736,5291,33.0,1173.0,215.0,351.0,197.0,298.0,70.0,91.0,19.0,1313.0,352.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,11,2020-03-14,5465,5032,30.0,1132.0,192.0,350.0,173.0,290.0,60.0,85.0,21.0,1299.0,344.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,12,2020-03-21,5681,5257,43.0,1232.0,214.0,346.0,200.0,284.0,79.0,97.0,20.0,1246.0,338.0,44.0,41.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,13,2020-03-28,5689,5286,31.0,1179.0,216.0,356.0,184.0,293.0,57.0,78.0,18.0,1297.0,321.0,132.0,128.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,14,2020-04-04,5986,5563,44.0,1187.0,236.0,360.0,167.0,290.0,60.0,95.0,20.0,1278.0,394.0,290.0,275.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,15,2020-04-11,6047,5608,34.0,1172.0,232.0,419.0,129.0,294.0,61.0,106.0,17.0,1315.0,350.0,382.0,370.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,16,2020-04-18,6131,5692,29.0,1131.0,259.0,347.0,129.0,276.0,58.0,94.0,22.0,1294.0,344.0,537.0,522.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,17,2020-04-25,5938,5485,28.0,1100.0,192.0,367.0,120.0,268.0,51.0,66.0,27.0,1310.0,325.0,532.0,515.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,18,2020-05-02,5744,5275,34.0,1101.0,210.0,397.0,92.0,268.0,52.0,69.0,19.0,1197.0,314.0,543.0,524.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,19,2020-05-09,5671,5206,34.0,1103.0,206.0,358.0,85.0,259.0,49.0,59.0,20.0,1230.0,279.0,553.0,525.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,20,2020-05-16,5695,5219,28.0,1181.0,190.0,313.0,82.0,242.0,50.0,76.0,25.0,1214.0,327.0,505.0,482.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,21,2020-05-23,5530,5064,32.0,1047.0,197.0,332.0,81.0,220.0,54.0,81.0,13.0,1233.0,299.0,487.0,465.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,22,2020-05-30,5593,5140,22.0,1122.0,206.0,301.0,99.0,236.0,41.0,66.0,27.0,1259.0,341.0,464.0,443.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,23,2020-06-06,5518,5032,39.0,1085.0,186.0,318.0,85.0,202.0,47.0,61.0,30.0,1203.0,325.0,448.0,425.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,24,2020-06-13,5570,5056,27.0,1119.0,189.0,337.0,84.0,214.0,49.0,69.0,22.0,1157.0,317.0,447.0,415.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,25,2020-06-20,5489,4997,29.0,1025.0,214.0,348.0,82.0,211.0,52.0,69.0,29.0,1173.0,335.0,459.0,420.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,26,2020-06-27,5701,5189,23.0,1149.0,218.0,313.0,93.0,219.0,42.0,85.0,21.0,1213.0,328.0,496.0,454.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,27,2020-07-04,5901,5357,26.0,1112.0,231.0,317.0,79.0,234.0,49.0,85.0,23.0,1225.0,331.0,646.0,600.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,28,2020-07-11,6042,5498,24.0,1150.0,231.0,320.0,107.0,219.0,49.0,68.0,39.0,1199.0,314.0,739.0,695.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,29,2020-07-18,6230,5685,21.0,1074.0,230.0,356.0,94.0,218.0,42.0,90.0,24.0,1239.0,333.0,893.0,832.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,30,2020-07-25,6250,5710,29.0,1116.0,206.0,342.0,94.0,232.0,42.0,81.0,29.0,1219.0,308.0,1012.0,922.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,31,2020-08-01,6339,5795,31.0,1149.0,229.0,354.0,93.0,240.0,56.0,86.0,21.0,1197.0,328.0,1010.0,951.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,32,2020-08-08,6309,5719,34.0,1168.0,184.0,336.0,76.0,213.0,39.0,78.0,31.0,1247.0,344.0,998.0,932.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,33,2020-08-15,6291,5740,36.0,1189.0,213.0,372.0,96.0,240.0,53.0,91.0,20.0,1169.0,342.0,878.0,809.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,34,2020-08-22,6478,5828,35.0,1146.0,231.0,352.0,78.0,214.0,40.0,79.0,26.0,1377.0,334.0,830.0,762.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,35,2020-08-29,5878,5314,27.0,1093.0,181.0,345.0,72.0,214.0,44.0,85.0,16.0,1171.0,345.0,728.0,670.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,36,2020-09-05,5784,5252,27.0,1106.0,211.0,357.0,83.0,210.0,48.0,84.0,21.0,1153.0,329.0,614.0,549.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,37,2020-09-12,5874,5290,20.0,1187.0,230.0,332.0,95.0,200.0,40.0,65.0,23.0,1176.0,326.0,530.0,481.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,38,2020-09-19,5755,5210,30.0,1179.0,191.0,334.0,69.0,192.0,46.0,75.0,22.0,1212.0,325.0,482.0,442.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,39,2020-09-26,5563,5029,27.0,1082.0,188.0,322.0,82.0,218.0,45.0,54.0,19.0,1146.0,332.0,453.0,406.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,40,2020-10-03,5671,5124,24.0,1126.0,225.0,359.0,86.0,208.0,52.0,85.0,34.0,1182.0,322.0,346.0,310.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,41,2020-10-10,5568,5023,30.0,1143.0,176.0,356.0,61.0,227.0,48.0,60.0,23.0,1131.0,344.0,375.0,334.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,42,2020-10-17,5621,5066,25.0,1170.0,189.0,363.0,71.0,194.0,44.0,84.0,18.0,1204.0,337.0,305.0,260.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,43,2020-10-24,5351,4828,34.0,1125.0,192.0,343.0,59.0,209.0,51.0,74.0,29.0,1093.0,312.0,296.0,268.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,44,2020-10-31,5529,4997,29.0,1128.0,210.0,319.0,82.0,202.0,46.0,77.0,21.0,1149.0,323.0,325.0,292.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,45,2020-11-07,5872,5290,47.0,1183.0,209.0,320.0,75.0,250.0,54.0,82.0,27.0,1206.0,360.0,355.0,320.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,46,2020-11-14,6004,5464,36.0,1165.0,246.0,384.0,81.0,202.0,64.0,85.0,24.0,1248.0,374.0,451.0,402.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,47,2020-11-21,6350,5860,45.0,1171.0,259.0,374.0,105.0,196.0,59.0,87.0,33.0,1314.0,370.0,627.0,578.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,California,2020,48,2020-11-28,6390,5845,30.0,1157.0,231.0,358.0,96.0,240.0,43.0,88.0,24.0,1315.0,357.0,854.0,793.0,,,,,,,,,,,,,
